fecha,user_id,recommend
2014-01-12,luzdamanha,1
2014-03-23,neochuah94,1
2015-06-24,neochuah94,1
2014-09-04,neochuah94,1
2014-08-16,neochuah94,1
2014-08-12,neochuah94,1
2014-07-04,neochuah94,1
2014-07-04,neochuah94,1
2014-04-17,neochuah94,1
2014-04-17,neochuah94,1
2014-01-02,ewrwerewrewrew,0
2015-09-21,NEON_NINJA,1
2014-11-28,76561198001688490,1
2014-11-28,76561198001688490,1
2014-11-28,76561198001688490,1
2014-11-28,76561198001688490,1
2014-11-28,76561198001688490,0
2014-11-28,76561198001688490,0
2014-11-28,76561198001688490,1
2014-11-28,76561198001688490,0
2014-02-14,76561198001688490,0
2014-03-29,76561198060005945,1
2014-12-03,76561198060005945,1
2015-03-12,76561197986529825,1
2014-01-14,monkeyrj03,1
2015-09-10,dbsgptjd966,0
2014-07-18,smurfdicking,1
2015-10-20,smurfdicking,1
2014-08-04,smurfdicking,1
2014-07-25,smurfdicking,1
2014-06-17,smurfdicking,0
2014-07-06,smurfdicking,0
2014-09-17,smurfdicking,1
2015-09-11,smurfdicking,1
2014-07-23,smurfdicking,1
2014-07-04,smurfdicking,1
2014-04-27,76561198075631259,1
2014-09-19,76561198075631259,1
2014-02-08,76561198075631259,1
2015-11-11,76561198090520544,1
2015-06-10,76561198090520544,1
2014-01-12,76561198089649301,0
2014-09-02,76561198089649301,1
2014-07-04,76561198089649301,1
2015-12-20,76561198089649301,1
2014-01-19,76561198089649301,0
2014-01-24,76561198089649301,1
2014-01-08,76561198089649301,1
2015-08-15,76561198089649301,1
2015-11-28,76561198054265152,1
2014-04-19,76561198052411042,1
2014-04-05,76561198104834557,1
2014-06-29,76561198104834557,1
2015-08-28,76561198104834557,1
2014-12-17,76561198104834557,1
2014-03-31,76561198094304449,1
2014-06-07,76561198094304449,1
2014-02-11,76561198094304449,1
2014-07-07,76561198094304449,1
2015-01-04,76561198094304449,1
2014-02-20,76561198094304449,1
2014-02-10,76561198094304449,1
2014-07-18,A_Gamer,1
2013-12-18,Nightless490,1
2014-05-05,Nightless490,0
2014-06-23,Nightless490,1
2014-05-05,Nightless490,1
2015-05-27,Night_Magnus,1
2014-06-06,Night_Magnus,1
2015-10-02,Night_Magnus,1
2014-11-18,Night_Magnus,1
2014-09-17,Night_Magnus,0
2014-08-12,Night_Magnus,1
2014-12-06,Night_Magnus,1
2014-06-30,Night_Magnus,1
2014-01-09,Night_Magnus,1
2013-11-26,LittleNik,1
2015-08-23,Ninjaawesomefuntime,0
2015-04-03,Ninjaawesomefuntime,0
2015-11-19,MEZISPOTATO,1
2014-08-13,FagGamingM8,1
2014-02-23,FagGamingM8,1
2014-09-30,FagGamingM8,1
2014-04-24,FagGamingM8,1
2014-04-04,FagGamingM8,1
2015-07-29,76561198098624076,1
2015-06-14,76561198098624076,1
2014-06-11,wildninja111,1
2015-08-10,76561198083867078,0
2015-11-15,76561198076271594,0
2015-11-14,76561198068168906,1
2014-02-04,76561198068168906,1
2014-05-01,76561198068168906,1
2013-12-26,NinjaZStarz,1
2014-08-14,76561198045254790,1
2014-01-12,brownsticky,1
2014-06-05,Pilotwezzz,1
2015-05-04,Pilotwezzz,1
2014-05-28,76561198072174851,1
2015-06-19,76561198072174851,1
2015-06-07,76561198072174851,1
2015-06-04,76561198072174851,1
2014-07-14,76561198072174851,1
2014-07-18,76561198072174851,1
2015-03-21,76561198072174851,1
2015-03-14,76561198072174851,1
2015-12-12,nitr0ticwolf,1
2015-12-05,nitr0ticwolf,1
2015-07-27,nitr0ticwolf,1
2015-07-27,nitr0ticwolf,1
2015-01-15,nitr0ticwolf,0
2015-01-15,nitr0ticwolf,1
2015-01-13,nitr0ticwolf,0
2015-01-13,nitr0ticwolf,1
2014-06-26,nitr0ticwolf,1
2014-10-10,nitrorupe,1
2014-01-05,nitrorupe,1
2014-03-29,nitrorupe,1
2014-08-03,76561197974288321,0
2014-10-09,PyroProfile,1
2014-07-01,LIkefOrVER,1
2014-04-11,Mr_Original,1
2015-11-27,Mr_Original,1
2015-06-20,Mr_Original,1
2013-12-09,76561198051899879,1
2015-01-06,nomopro,1
2013-12-21,kuikim,1
2013-12-21,kuikim,1
2015-05-10,CCViBritannia,1
2014-02-06,CCViBritannia,0
2014-01-16,CCViBritannia,1
2014-01-04,CCViBritannia,1
2014-01-20,CCViBritannia,0
2014-01-08,CCViBritannia,1
2015-07-07,CCViBritannia,1
2014-01-04,CCViBritannia,1
2014-02-22,76561198011832401,1
2014-02-04,76561198011832401,1
2014-03-10,dexakatom,1
2014-01-13,76561198087039124,1
2014-12-22,HailAmeixing,1
2012-07-19,HailAmeixing,1
2015-09-13,HailAmeixing,1
2015-03-10,HailAmeixing,1
2014-12-22,HailAmeixing,0
2014-06-29,76561198090194644,1
2015-08-29,76561198012741239,1
2014-01-01,Not_So_Drunk,1
2014-04-21,notsurodovahbear,1
2014-09-07,76561198001296435,1
2014-02-12,76561198001296435,1
2014-02-28,76561198001296435,1
2014-09-07,76561198001296435,1
2014-09-07,76561198001296435,1
2014-04-15,Noxinator,1
2015-01-27,Noxinator,1
2014-07-12,Noxinator,1
2014-03-27,Noxinator,1
2014-01-04,Noxinator,1
2014-06-30,manaff,1
2015-12-26,76561198041562431,0
2014-01-22,76561198041562431,1
2014-03-24,76561197993725260,0
2014-01-02,76561197993725260,1
2014-01-09,76561198065634162,1
2014-01-01,76561198065634162,1
2014-01-01,76561198065634162,1
2013-12-31,76561198065634162,1
2013-12-23,76561198065634162,1
2013-12-07,76561198065634162,1
2013-12-20,sporelife,1
2014-06-05,sporelife,1
2015-07-30,sporelife,1
2015-03-27,sporelife,1
2014-08-05,sporelife,0
2013-01-26,sporelife,1
2014-07-15,SmithRamone,1
2014-04-19,SmithRamone,1
2014-06-24,76561198037042375,1
2015-05-30,76561198037042375,1
2014-10-30,76561198037042375,1
2014-12-31,76561198057093397,1
2014-12-20,briggsy195,1
2014-06-07,briggsy195,1
2013-12-28,76561198069544176,1
2014-02-01,76561198073347121,1
2014-03-16,pezz_yakent,1
2014-08-09,76561198081997185,1
2014-10-11,76561198017615981,1
2014-09-01,76561198243634570,1
2014-01-02,god-damn,1
2015-03-12,TheOi9k,1
2014-12-31,76561198045604407,1
2013-03-18,76561198086560332,1
2014-06-18,olismeister,0
2014-09-05,olismeister,1
2015-04-04,olismeister,1
2015-01-09,olismeister,1
2014-12-26,olismeister,1
2014-04-17,76561198016006736,1
2014-03-22,OmniO_Overide,1
2013-12-24,OmniO_Overide,1
2015-02-01,omzo,1
2014-02-25,omzo,1
2015-09-10,omzo,1
2013-03-15,omzo,1
2015-02-06,76561198055688142,1
2014-05-10,76561198043559223,1
2014-06-17,OperationNovember,1
2014-10-27,erenberry,1
2015-10-16,CF6A32,0
2015-08-02,OfamosoJOTACE,1
2015-01-11,OfamosoJOTACE,1
2014-01-06,76561198098346223,0
2014-11-15,76561198098346223,1
2014-07-10,76561198098346223,1
2013-05-13,lp-orth,1
2015-12-10,TGU-Leader,0
2014-12-21,GuiCreed368,1
2014-08-12,GuiCreed368,1
2014-06-18,Opchilly,1
2014-06-23,76561198068439794,1
2015-06-17,76561198068439794,0
2014-10-26,PootisPoot,1
2014-05-17,PootisPoot,1
2015-11-27,76561198062017158,1
2014-08-30,OzaurisYT,1
2014-10-03,OzaurisYT,1
2013-10-12,PiozZ,1
2013-10-12,PiozZ,1
2013-08-06,PiozZ,1
2013-08-20,PiozZ,1
2014-03-27,76561198070090079,1
2015-04-24,wowokaykthxbai,1
2015-01-16,Saygoodbyetoyourheadwanker,1
2015-12-26,KTP619,1
2015-12-20,KTP619,1
2013-12-23,cjslattery,1
2015-12-03,cjslattery,1
2014-11-02,polandismycountry,1
2014-07-02,76561198107406338,1
2015-05-31,76561198084622842,1
2015-04-24,76561198084622842,0
2014-03-14,76561198084622842,1
2015-11-08,76561198084622842,0
2015-09-18,76561198084622842,0
2015-06-26,76561198084622842,1
2015-05-07,76561198084622842,0
2014-06-30,76561198084622842,1
2014-06-26,76561198084622842,0
2015-06-15,76561198028482615,1
2014-12-01,76561198058473246,1
2014-10-20,76561198058473246,1
2014-07-06,76561198058473246,0
2013-12-24,76561198058473246,1
2014-01-17,76561198107111601,1
2014-08-31,Strider95,1
2014-04-12,Strider95,1
2014-01-28,Strider95,1
2014-06-10,76561197996458179,1
2014-04-10,Dm_Dude,1
2014-06-11,PandaCorn666,1
2013-11-29,PandaCorn666,1
2013-11-15,PandaCorn666,0
2015-05-29,PandaCorn666,1
2015-05-29,PandaCorn666,0
2015-09-12,Panx2,1
2015-09-12,Panx2,1
2015-11-17,76561198057471883,1
2015-06-05,76561198057471883,1
2014-01-03,76561198069603865,1
2014-06-17,76561198069603865,1
2014-01-19,FireArmPlays,1
2015-01-01,FireArmPlays,1
2014-02-18,76561198079333493,1
2015-04-13,76561198061757134,1
2014-06-21,76561198053860761,1
2014-08-28,76561198053860761,0
2014-08-11,76561198121840547,1
2011-10-31,76561197970724420,1
2011-10-03,76561197970724420,1
2011-08-25,76561197970724420,1
2011-08-03,76561197970724420,1
2014-07-26,Fuffy,1
2014-06-23,Fuffy,1
2015-07-28,76561198060388536,1
2015-07-26,76561198060388536,1
2015-07-25,76561198060388536,1
2014-06-28,76561198097071063,1
2015-04-13,76561198097071063,1
2014-12-13,76561198097071063,1
2014-01-14,76561198097071063,1
2013-12-06,76561198097071063,1
2013-12-25,zenrosmc,1
2013-12-31,zenrosmc,1
2014-06-25,Thekiller4000,1
2013-12-25,76561198026256686,0
2015-09-04,Greendove,0
2014-10-07,Greendove,0
2014-01-02,Greendove,1
2015-01-20,Greendove,1
2014-05-09,Greendove,1
2014-10-11,Mediev,1
2015-01-10,Mediev,1
2014-02-27,King_Walrus,1
2014-02-10,King_Walrus,1
2015-07-09,76561198091703171,1
2014-03-24,76561198086160648,1
2014-04-09,76561198086160648,1
2014-03-19,76561198086160648,1
2014-04-05,Pedacker,1
2014-03-07,Pedacker,1
2013-12-21,Pedacker,1
2014-03-07,Pedacker,1
2014-03-07,Pedacker,1
2014-09-19,76561198093337643,1
2015-05-18,pedrocarrasco,1
2014-08-31,kruger287,1
2011-12-28,Pelsworth,0
2015-03-31,penetrator500,1
2014-11-14,76561198048992856,1
2015-02-07,76561198048992856,1
2014-04-28,76561198048992856,1
2014-02-16,76561198048992856,1
2014-02-11,76561198048992856,1
2015-01-16,76561198048992856,0
2013-12-05,PenguinKnightPE,1
2013-01-04,76561198075913639,1
2014-10-18,76561198064343153,0
2012-10-14,76561198064343153,1
2012-10-05,76561198064343153,1
2015-02-03,UncleTobsy,1
2015-02-03,UncleTobsy,1
2015-02-03,UncleTobsy,1
2015-02-03,UncleTobsy,1
2015-02-03,UncleTobsy,1
2015-02-03,UncleTobsy,1
2014-03-22,tihoyzaza,1
2014-01-15,76561198083347489,1
2015-05-15,76561198083347489,1
2013-11-13,76561198095444964,1
2015-10-24,76561198076018776,1
2014-06-27,76561198076018776,1
2015-10-23,76561198076018776,0
2015-12-16,sisgeo,1
2015-02-18,sisgeo,1
2014-04-28,sisgeo,1
2015-09-12,PerturbedKoala,1
2014-08-16,Karetchi,0
2014-06-24,Karetchi,1
2014-05-14,Karetchi,1
2014-07-23,Karetchi,1
2015-12-07,Karetchi,1
2014-11-02,Karetchi,1
2014-09-22,Karetchi,1
2014-09-13,Karetchi,1
2015-06-24,76561198068217106,1
2014-01-01,76561198068217106,1
2014-10-16,76561198068217106,1
2014-10-16,76561198068217106,1
2015-07-12,76561198068217106,1
2015-01-01,76561198068217106,1
2014-08-27,exaqt,0
2015-08-20,76561198067777635,1
2015-09-03,76561198067777635,1
2014-08-13,76561198067777635,1
2015-05-25,76561198067777635,1
2013-08-21,pf12351,1
2011-12-27,pf12351,1
2014-09-23,pf12351,1
2014-09-23,pf12351,1
2014-09-23,pf12351,1
2014-09-23,pf12351,1
2013-06-04,pf12351,1
2012-07-11,pf12351,1
2011-07-03,pf12351,1
2014-06-16,10051997,1
2014-08-08,10051997,1
2014-08-08,10051997,1
2014-08-08,10051997,1
2014-08-08,10051997,1
2014-08-08,10051997,1
2012-10-23,10051997,1
2014-09-05,bigdicmatt,1
2014-08-06,bigdicmatt,1
2014-04-24,5975,1
2015-03-29,76561198076437311,0
2014-03-03,fatpeter420,1
2014-08-19,76561198085759352,0
2013-12-26,76561198085759352,1
2014-02-10,76561198064324096,1
2015-04-27,76561198077351278,1
2014-05-07,76561198077111628,0
2014-06-29,76561198077111628,0
2014-01-17,ItzJimmeh,1
2015-11-18,ItzJimmeh,1
2015-11-05,ItzJimmeh,1
2014-03-24,76561198085092904,1
2015-12-26,lPH03N1Xl,1
2014-12-06,76561198045459907,0
2014-12-06,76561198045459907,1
2014-10-11,76561198045459907,0
2014-11-23,phrostb,1
2014-04-30,phrostb,0
2015-12-23,phrostb,1
2014-03-30,phrostb,1
2014-05-20,phrostb,1
2014-03-25,phrostb,1
2014-03-23,phrostb,1
2014-01-19,phrostb,1
2013-11-01,phrostb,1
2014-12-23,Phyztastic,1
2013-12-19,BusTurBrown,1
2014-08-01,76561197979086508,0
2014-06-03,76561197979086508,0
2015-01-31,76561197979086508,1
2014-08-01,76561197979086508,1
2014-08-30,76561197978096694,0
2015-11-10,PigdogGetSome,1
2015-05-26,PigdogGetSome,1
2015-10-30,PigdogGetSome,1
2015-10-06,PigdogGetSome,1
2015-07-14,PigdogGetSome,1
2015-03-09,PigdogGetSome,1
2014-05-02,PigdogGetSome,1
2014-06-25,Ppkdoevil,0
2015-07-10,Ppkdoevil,1
2014-02-22,Ppkdoevil,1
2014-08-04,PikachuBruh,1
2015-07-26,GandalfsMagicwand,1
2014-04-19,GandalfsMagicwand,1
2015-07-20,UZS,1
2014-08-17,UZS,1
2014-06-22,UZS,0
2015-08-10,UZS,1
2015-05-20,UZS,1
2013-12-24,minecraftdude1111,1
2014-03-24,minecraftdude1111,1
2014-12-03,minecraftdude1111,0
2014-09-02,minecraftdude1111,1
2014-08-22,minecraftdude1111,1
2014-04-26,76561198083176167,1
2014-01-01,76561198083176167,1
2014-01-03,34573671264yi,1
2013-04-01,PinkPyroGames,1
2014-07-06,76561198073044894,1
2014-03-29,76561198073044894,1
2015-04-09,pirateness,1
2014-02-24,pirateness,1
2014-08-20,Pixelqt,0
2014-01-05,Pixelqt,1
2014-08-31,Pixelqt,1
2015-01-22,Pixelqt,1
2014-06-07,Pixelqt,1
2014-09-05,Pixelqt,1
2014-08-12,Pixelqt,1
2015-01-24,pixeltom,1
2013-08-15,pixeltom,1
2013-08-15,pixeltom,1
2013-08-05,pixeltom,1
2013-04-18,pixeltom,1
2013-01-05,pixeltom,1
2012-07-16,pixeltom,1
2012-07-16,pixeltom,1
2011-12-31,pixeltom,1
2014-07-29,SamuelRowe,1
2014-04-04,SamuelRowe,1
2015-06-05,76561198087480152,0
2015-12-05,76561198087480152,1
2014-04-19,76561198087480152,1
2014-09-27,76561198087480152,0
2015-12-03,pizzahutmanager,1
2014-01-25,pizzahutmanager,1
2013-12-06,76561198083439397,1
2014-10-12,hwarm,1
2014-07-18,hwarm,1
2015-05-14,76561198118129824,1
2014-08-25,76561198118129824,1
2014-02-08,76561198118129824,1
2015-08-16,Splifz,1
2013-12-19,Podzoz,1
2013-09-14,Podzoz,1
2013-11-09,Podzoz,1
2014-08-29,Podzoz,1
2014-09-07,notthesemuffins,1
2014-10-18,PlayerEdu06,1
2014-08-08,PlayerEdu06,1
2014-08-09,76561198002151678,0
2014-08-09,76561198002151678,1
2014-08-09,76561198002151678,1
2014-08-09,76561198002151678,1
2014-08-09,76561198002151678,1
2014-05-24,76561198094032017,1
2015-12-31,76561198094032017,1
2015-12-23,76561198094032017,1
2015-06-13,76561198094032017,1
2014-01-30,76561198089541911,0
2015-01-15,76561198089541911,1
2015-03-20,76561198089541911,1
2014-01-23,76561198089541911,1
2014-09-22,76561198089541911,0
2014-04-04,76561198089541911,1
2014-11-17,76561198089541911,0
2014-11-20,76561198089541911,1
2015-07-17,76561198093935386,1
2015-03-19,CJS1337s,1
2014-03-18,Prathik,1
2014-06-22,76561198257410650,1
2014-07-12,76561198257410650,1
2014-01-31,76561198257410650,1
2015-06-10,76561198066636734,1
2015-05-30,76561198102977568,1
2014-03-02,76561198102977568,1
2014-07-19,76561198102977568,1
2015-05-13,TheMightyWharu,1
2015-04-13,TheMightyWharu,0
2014-05-11,sameinator,1
2015-10-25,BasqueOG,1
2013-10-10,BasqueOG,1
2015-12-15,ProLove,1
2013-12-04,nerohellgate,1
2014-09-08,perverthentai,1
2014-07-18,sakataalan,1
2013-12-30,sakataalan,1
2015-12-07,76561198065265998,0
2015-09-07,76561198065265998,0
2015-07-03,76561198065265998,1
2014-09-26,76561198051318970,1
2013-11-09,76561198014987915,1
2015-12-11,Hot2DGrill,1
2015-10-11,76561198063159016,1
2015-08-20,76561198063159016,1
2015-03-10,76561198063159016,1
2015-01-04,76561198063159016,1
2014-03-23,murdadar,0
2014-02-13,murdadar,1
2013-12-18,murdadar,1
2014-05-15,76561198083973618,1
2014-12-23,76561198083973618,0
2015-07-14,76561198083973618,1
2012-07-15,76561198042491372,1
2014-03-15,76561198081203054,1
2013-11-27,Purple_Purgatory,1
2014-10-09,76561198083565647,1
2014-04-24,76561198056156998,1
2014-01-09,76561198056156998,1
2014-05-10,76561198056156998,1
2014-08-15,76561198056156998,1
2014-05-15,76561198056567053,0
2015-11-20,76561198056567053,1
2015-08-02,76561198056567053,1
2014-06-07,76561198056567053,1
2014-04-20,pixelism,1
2015-02-27,Pyro_Lizard,1
2015-11-27,Pystar,1
2015-01-06,Pystar,1
2014-06-13,unlivingroy,1
2014-02-22,unlivingroy,1
2014-01-03,unlivingroy,1
2014-03-27,donaldqinshihunagditrump,1
2014-10-02,donaldqinshihunagditrump,1
2014-03-27,donaldqinshihunagditrump,1
2015-01-01,SSchubert,1
2014-07-05,SSchubert,1
2014-08-11,Kane007,1
2014-08-06,Kane007,1
2014-04-27,Kane007,1
2014-05-13,iamquik,1
2014-08-26,ShotgunTheUnicorn,1
2014-06-24,ShotgunTheUnicorn,1
2014-02-10,ShotgunTheUnicorn,1
2014-04-04,ShotgunTheUnicorn,1
2014-03-30,76561198014047236,1
2015-09-12,76561198058107016,0
2015-03-27,76561198058107016,1
2015-01-16,76561198058107016,1
2014-11-07,76561198058107016,1
2014-08-30,76561198058107016,1
2014-08-19,76561198058107016,1
2014-07-25,76561198058107016,1
2014-05-31,76561198058107016,1
2013-02-26,76561198058107016,1
2012-07-30,76561198058107016,1
2015-12-31,RforRice,1
2015-12-01,RforRice,1
2014-02-24,RforRice,1
2015-12-15,RforRice,1
2015-10-15,RforRice,0
2014-08-29,76561198030902728,0
2014-08-25,RadioactiveWarlord,1
2014-07-05,raelwhiteout,1
2014-04-20,raelwhiteout,1
2014-04-23,raelwhiteout,1
2015-08-21,raelwhiteout,1
2014-04-16,raelwhiteout,1
2014-04-15,raelwhiteout,1
2015-09-12,raelwhiteout,1
2014-06-16,76561198074053059,1
2014-08-02,76561198074053059,1
2014-06-25,mopoops,1
2015-02-28,mopoops,1
2014-02-16,AURLNAME,1
2014-09-02,Silentfantasia,1
2014-01-01,dark_skeleton,0
2014-01-01,dark_skeleton,1
2012-02-20,dark_skeleton,1
2015-09-05,dizioboy,1
2015-03-06,dizioboy,0
2015-08-03,dizioboy,1
2015-03-06,dizioboy,1
2013-05-17,dizioboy,1
2013-01-20,76561198052106915,1
2015-09-20,kukkai_kfz,1
2015-08-22,kukkai_kfz,1
2014-02-04,1343534566,1
2014-02-05,1343534566,1
2014-02-05,1343534566,1
2015-04-04,76561198018100339,1
2015-07-02,76561198024531364,1
2014-08-13,76561198024531364,1
2015-01-17,raviyn,1
2014-10-10,Dyllz,1
2015-03-29,ravenmusicaus,1
2014-07-28,ravenmusicaus,1
2015-05-20,Ravironio,1
2013-12-22,Rawrimaviking,1
2014-07-15,76561198075257303,1
2013-12-25,76561197981203305,0
2014-01-03,76561197981203305,0
2015-11-15,76561197981203305,0
2013-12-20,76561197981203305,0
2014-08-01,76561197981203305,1
2015-11-28,recklesspug,0
2015-12-13,76561198059867666,1
2013-12-15,kmcca138,1
2015-07-25,76561198151925003,1
2014-09-09,76561198151925003,1
2015-06-05,76561198057594218,0
2014-02-15,76561198057594218,1
2014-02-08,76561198075983645,1
2014-12-18,76561198075983645,1
2014-09-09,76561198075983645,0
2014-07-26,76561198075983645,1
2014-01-16,76561198075983645,0
2014-07-03,76561198094936736,1
2014-06-27,76561198094936736,1
2014-06-27,76561198094936736,0
2014-02-10,76561198094936736,0
2014-10-30,76561198094936736,0
2014-10-30,76561198094936736,1
2014-06-26,76561198094936736,1
2014-04-23,76561198094936736,1
2014-10-24,RedOctopusTent,1
2015-07-16,Redoxide,1
2014-06-10,Redoxide,1
2014-07-09,Redoxide,1
2012-12-29,Redoxide,1
2015-06-28,76561198020059627,1
2014-01-18,RED_PRIDE,1
2013-11-23,RED_PRIDE,1
2014-06-22,76561198277039934,1
2014-03-22,R4iNy,1
2015-11-08,R4iNy,0
2014-06-07,R4iNy,0
2013-12-30,R4iNy,1
2014-08-14,76561198012040171,1
2014-06-22,Renegaderade,1
2014-08-13,Renegaderade,1
2014-11-29,Renegaderade,1
2014-11-29,Renegaderade,1
2014-04-18,76561198107946315,1
2014-01-18,76561198055325855,1
2014-07-03,reservegoalie,1
2014-06-30,76561198035721155,1
2012-05-18,76561198035721155,1
2014-04-03,76561198044557792,1
2014-11-27,Revan_Aldrei,1
2014-12-09,Revan_Aldrei,1
2014-08-19,Revan_Aldrei,1
2015-02-11,Revan_Aldrei,1
2014-07-17,Revan_Aldrei,1
2014-03-19,Revan_Aldrei,1
2015-04-16,Revan_Aldrei,1
2014-10-27,Revan_Aldrei,1
2014-01-03,Revolver_,1
2015-12-07,revolverace,1
2015-10-18,revolverace,1
2012-07-15,revolverace,1
2011-12-28,revolverace,1
2015-02-28,76561198011139135,1
2013-06-07,RexonGOn,1
2013-10-13,RexonGOn,1
2014-04-21,de_reyals,1
2014-02-22,Matoota,0
2015-05-17,bigmangina,0
2014-08-07,bigmangina,1
2014-05-24,76561198088143921,1
2014-04-04,76561198088143921,1
2014-05-13,76561198088143921,1
2015-05-11,76561198088143921,1
2014-08-15,76561198088143921,1
2014-04-24,76561198088143921,1
2014-09-10,pizzaman12,1
2014-04-26,pizzaman12,1
2015-05-21,pizzaman12,1
2015-12-17,pizzaman12,1
2014-07-22,pizzaman12,0
2014-07-10,pizzaman12,1
2015-11-16,76561198060295827,1
2014-08-19,Melancholyaesthetics,1
2015-10-08,Loverin,0
2015-10-11,Loverin,1
2014-04-04,Loverin,1
2015-09-21,Loverin,1
2014-06-05,Loverin,1
2013-11-17,Loverin,1
2014-04-30,rinco69,1
2014-01-11,rinco69,1
2014-07-06,76561198104547955,1
2014-01-06,noidhazbeendetectedno,1
2014-03-19,noidhazbeendetectedno,0
2013-04-06,hannyp,1
2013-12-11,hannyp,1
2013-07-17,hannyp,1
2013-03-04,hannyp,1
2014-07-12,batugratis,1
2014-06-15,batugratis,1
2014-12-28,batugratis,1
2014-03-01,batugratis,1
2015-11-30,76561198052479552,1
2014-09-09,76561198052479552,1
2015-11-30,76561198052479552,1
2015-06-25,76561198052479552,1
2015-02-28,76561198052479552,1
2014-12-05,76561198052479552,1
2013-01-13,76561198052479552,1
2013-01-13,76561198052479552,1
2012-12-12,76561198052479552,1
2013-12-29,76561198077421896,1
2014-05-21,rixs,1
2015-04-08,3548548564856498484894,1
2015-09-25,3548548564856498484894,0
2015-06-30,3548548564856498484894,1
2015-04-04,3548548564856498484894,1
2015-01-20,3548548564856498484894,1
2015-01-04,3548548564856498484894,1
2015-06-04,NoSwagm8,1
2015-01-06,NoSwagm8,1
2014-08-15,NoSwagm8,1
2014-04-16,NoSwagm8,1
2014-05-16,76561198072526121,1
2015-10-20,76561198065900839,1
2015-03-01,76561198065900839,1
2015-10-31,76561198065900839,1
2014-08-26,76561198065900839,1
2015-07-24,76561198065900839,1
2014-10-01,76561198040603456,1
2014-04-15,76561198040603456,1
2014-10-03,76561198064713620,1
2014-11-17,76561198064713620,1
2014-04-03,76561198064713620,1
2015-01-18,76561198064713620,1
2014-11-27,76561198064713620,1
2014-01-22,76561198056707717,1
2014-02-04,76561198056707717,1
2013-12-30,76561198101520512,1
2014-01-12,roguejet,1
2014-03-06,roguejet,1
2014-06-05,rogueone3,1
2014-02-16,rogueone3,1
2015-05-22,76561198070139450,0
2014-07-24,rojomojo890,1
2014-12-27,76561198044236862,1
2014-04-20,TheRealRoLLy,1
2014-01-19,Roodles,1
2013-10-19,Roodles,1
2014-05-23,76561198075973825,1
2014-06-04,76561198308665434,1
2014-06-23,76561198308665434,1
2014-08-30,76561198308665434,1
2014-06-26,76561198308665434,1
2014-08-22,76561198308665434,1
2014-07-04,76561198308665434,1
2013-12-30,adli15,1
2013-12-25,adli15,1
2014-06-27,76561198050590067,1
2015-12-15,76561198078909556,0
2014-12-26,76561198078909556,0
2014-01-21,76561198078909556,0
2014-01-26,76561198078909556,1
2015-03-11,ScoutCounterAttack,1
2015-02-16,ScoutCounterAttack,1
2015-01-28,ScoutCounterAttack,0
2014-06-26,76561198092310770,1
2015-10-20,76561198092310770,1
2014-04-22,76561198092310770,1
2015-10-20,76561198092310770,1
2015-11-27,76561198092310770,1
2015-12-10,76561198092310770,1
2014-12-18,jgrulez,1
2014-09-17,76561198103697364,1
2014-03-25,76561198103697364,1
2014-07-30,76561198103697364,1
2014-09-05,76561198061851487,1
2014-02-21,hazixstar,1
2015-09-19,hazixstar,0
2014-10-05,76561198061679549,1
2015-04-18,ryukahtk,1
2015-04-18,ryukahtk,0
2014-07-08,ryukahtk,1
2014-03-16,76561198195478589,1
2014-03-07,76561198195478589,1
2014-02-06,76561198195478589,1
2014-01-19,76561198195478589,1
2014-05-14,76561198195478589,1
2014-03-05,76561198195478589,1
2015-12-01,76561198195478589,1
2015-11-10,76561198195478589,0
2015-06-03,76561198058800703,1
2014-01-03,SuppanutC,1
2015-01-09,76561197977705860,1
2014-06-24,76561197977705860,1
2013-04-24,76561197977705860,1
2014-05-17,76561198063241906,1
2014-04-04,76561198063241906,1
2013-11-02,76561198063241906,1
2013-10-11,76561198063241906,1
2013-08-15,76561198063241906,1
2013-01-13,76561198063241906,1
2015-09-15,MrSaberr,1
2015-09-15,MrSaberr,1
2014-05-05,MrSaberr,1
2014-02-28,penguiin1,1
2015-01-22,penguiin1,1
2015-01-22,penguiin1,1
2015-01-22,penguiin1,1
2014-07-09,SafetyPinLoL,1
2015-09-22,SafetyPinLoL,1
2014-03-29,SafetyPinLoL,0
2014-04-25,SafetyPinLoL,1
2014-03-10,SafetyPinLoL,1
2014-03-19,SafetyPinLoL,1
2014-04-15,SafetyPinLoL,1
2014-04-17,SafetyPinLoL,1
2013-12-23,SafetyPinLoL,1
2014-03-15,frogmcvape,1
2013-12-10,frogmcvape,1
2014-08-09,SakifX9,1
2014-11-30,SakifX9,1
2014-10-05,SakifX9,1
2014-12-31,SakifX9,1
2015-05-23,SakifX9,1
2014-09-09,SakifX9,0
2014-06-26,SakifX9,0
2014-09-02,SakifX9,0
2015-06-02,SakifX9,1
2015-04-10,SakifX9,0
2014-12-13,76561198051644906,1
2014-12-13,76561198051644906,1
2014-10-03,76561198051644906,1
2014-01-10,76561198051644906,1
2015-08-26,Hispania,0
2014-02-09,76561198071873679,1
2014-01-24,icphoton,1
2015-01-02,SaltySpittoon,1
2014-08-23,SaltySpittoon,1
2015-10-16,76561198132392635,0
2014-06-14,76561198132392635,1
2015-11-14,76561198132392635,1
2015-10-22,76561198132392635,1
2015-10-21,76561198132392635,1
2015-10-21,76561198132392635,1
2015-09-11,76561198132392635,1
